product_id,product_name,return_reason,product_category,order_count,return_count,total_refunded,avg_refund,return_rate_percent
825,"illustrated anthology","wrong item",books,45,1,1094.1,1094.1,2.22
927,"hardcover memoir","found a better price",books,45,1,1959.45,1959.45,2.22
1127,"modern anthology","arrived damaged",books,45,1,332.24,332.24,2.22
1127,"modern anthology","changed mind",books,45,1,332.24,332.24,2.22
1171,"illustrated anthology","changed mind",books,45,1,1332.78,1332.78,2.22
1171,"illustrated anthology","no longer needed",books,45,1,444.26,444.26,2.22
1187,"hardcover anthology","found a better price",books,45,1,917.85,917.85,2.22
1187,"hardcover anthology","wrong item",books,45,1,305.95,305.95,2.22
1220,"classic anthology","changed mind",books,45,1,287.43,287.43,2.22
1220,"classic anthology","item arrived late",books,45,1,1149.72,1149.72,2.22
1236,"modern guide","no longer needed",books,45,1,9.31,9.31,2.22
1236,"modern guide","product did not match description",books,45,1,18.62,18.62,2.22
153,"classic anthology","item arrived late",books,46,1,606.96,606.96,2.17
153,"classic anthology","no longer needed",books,46,1,606.96,606.96,2.17
249,"hardcover novel",defective,books,46,1,602.1,602.1,2.17
249,"hardcover novel","found a better price",books,46,1,301.05,301.05,2.17
255,"hardcover novel","item arrived late",books,46,1,382.35,382.35,2.17
255,"hardcover novel","wrong item",books,46,1,1911.75,1911.75,2.17
317,"illustrated anthology",defective,books,46,1,420.85,420.85,2.17
317,"illustrated anthology","found a better price",books,46,1,1683.4,1683.4,2.17
317,"illustrated anthology","item arrived late",books,46,1,420.85,420.85,2.17
317,"illustrated anthology","product did not match description",books,46,1,1683.4,1683.4,2.17
317,"illustrated anthology","wrong item",books,46,1,420.85,420.85,2.17
415,"hardcover guide","changed mind",books,46,1,532.62,532.62,2.17
415,"hardcover guide","no longer needed",books,46,1,1065.24,1065.24,2.17
415,"hardcover guide","product did not match description",books,46,1,1065.24,1065.24,2.17
415,"hardcover guide","wrong item",books,46,1,532.62,532.62,2.17
585,"modern novel","no longer needed",books,46,1,151.67,151.67,2.17
585,"modern novel","product did not match description",books,46,1,303.34,303.34,2.17
590,"modern guide","changed mind",books,46,1,310.38,310.38,2.17
590,"modern guide","found a better price",books,46,1,103.46,103.46,2.17
590,"modern guide","wrong item",books,46,1,517.3,517.3,2.17
991,"modern guide",defective,books,46,1,873.99,873.99,2.17
991,"modern guide","wrong item",books,46,1,291.33,291.33,2.17
1010,"modern anthology","changed mind",books,46,1,611.02,611.02,2.17
1010,"modern anthology","item arrived late",books,46,1,305.51,305.51,2.17
1010,"modern anthology","wrong item",books,46,1,1222.04,1222.04,2.17
1041,"classic novel","changed mind",books,46,1,84.27,84.27,2.17
1041,"classic novel","found a better price",books,46,1,28.09,28.09,2.17
1041,"classic novel","wrong item",books,46,1,56.18,56.18,2.17
1121,"illustrated novel","item arrived late",books,46,1,61.16,61.16,2.17
1121,"illustrated novel","no longer needed",books,46,1,30.58,30.58,2.17
1218,"illustrated guide","no longer needed",books,46,1,1373.76,1373.76,2.17
1218,"illustrated guide","product did not match description",books,46,1,1717.2,1717.2,2.17
47,"modern guide","changed mind",books,47,1,213.55,213.55,2.13
291,"illustrated memoir","arrived damaged",books,47,1,862.2,862.2,2.13
291,"illustrated memoir",defective,books,47,1,689.76,689.76,2.13
533,"modern memoir","item arrived late",books,47,1,626.76,626.76,2.13
567,"hardcover memoir","arrived damaged",books,47,1,571.2,571.2,2.13
567,"hardcover memoir","changed mind",books,47,1,142.8,142.8,2.13
567,"hardcover memoir",defective,books,47,1,285.6,285.6,2.13
567,"hardcover memoir","found a better price",books,47,1,285.6,285.6,2.13
567,"hardcover memoir","product did not match description",books,47,1,142.8,142.8,2.13
567,"hardcover memoir","wrong item",books,47,1,714.0,714.0,2.13
800,"illustrated guide","arrived damaged",books,47,1,182.56,182.56,2.13
800,"illustrated guide","changed mind",books,47,1,912.8,912.8,2.13
800,"illustrated guide","found a better price",books,47,1,182.56,182.56,2.13
800,"illustrated guide","product did not match description",books,47,1,182.56,182.56,2.13
809,"classic novel","product did not match description",books,47,1,357.32,357.32,2.13
861,"modern memoir","wrong item",books,47,1,97.63,97.63,2.13
886,"illustrated guide","changed mind",books,47,1,298.5,298.5,2.13
886,"illustrated guide",defective,books,47,1,597.0,597.0,2.13
886,"illustrated guide","item arrived late",books,47,1,597.0,597.0,2.13
886,"illustrated guide","no longer needed",books,47,1,597.0,597.0,2.13
886,"illustrated guide","product did not match description",books,47,1,1194.0,1194.0,2.13
926,"hardcover guide","found a better price",books,47,1,310.58,310.58,2.13
926,"hardcover guide","product did not match description",books,47,1,465.87,465.87,2.13
1135,"modern anthology","changed mind",books,47,1,33.0,33.0,2.13
1135,"modern anthology","item arrived late",books,47,1,13.2,13.2,2.13
1135,"modern anthology","no longer needed",books,47,1,6.6,6.6,2.13
1135,"modern anthology","wrong item",books,47,1,6.6,6.6,2.13
1280,"modern guide","changed mind",books,47,1,1831.1,1831.1,2.13
1280,"modern guide","found a better price",books,47,1,1831.1,1831.1,2.13
1280,"modern guide","item arrived late",books,47,1,732.44,732.44,2.13
1280,"modern guide","no longer needed",books,47,1,366.22,366.22,2.13
1280,"modern guide","product did not match description",books,47,1,1098.66,1098.66,2.13
434,"modern anthology","arrived damaged",books,48,1,225.08,225.08,2.08
434,"modern anthology","item arrived late",books,48,1,1125.4,1125.4,2.08
434,"modern anthology","no longer needed",books,48,1,675.24,675.24,2.08
549,"modern anthology","item arrived late",books,48,1,685.25,685.25,2.08
549,"modern anthology","no longer needed",books,48,1,137.05,137.05,2.08
720,"modern memoir","product did not match description",books,48,1,915.08,915.08,2.08
778,"illustrated memoir","arrived damaged",books,48,1,41.61,41.61,2.08
778,"illustrated memoir",defective,books,48,1,41.61,41.61,2.08
778,"illustrated memoir","no longer needed",books,48,1,166.44,166.44,2.08
778,"illustrated memoir","product did not match description",books,48,1,166.44,166.44,2.08
778,"illustrated memoir","wrong item",books,48,1,83.22,83.22,2.08
920,"modern anthology","arrived damaged",books,48,1,1757.32,1757.32,2.08
920,"modern anthology","item arrived late",books,48,1,1757.32,1757.32,2.08
920,"modern anthology","no longer needed",books,48,1,439.33,439.33,2.08
953,"hardcover memoir","found a better price",books,48,1,1656.3,1656.3,2.08
953,"hardcover memoir","no longer needed",books,48,1,331.26,331.26,2.08
953,"hardcover memoir","product did not match description",books,48,1,331.26,331.26,2.08
953,"hardcover memoir","wrong item",books,48,1,1656.3,1656.3,2.08
1233,"classic anthology","changed mind",books,48,1,735.12,735.12,2.08
1233,"classic anthology","no longer needed",books,48,1,367.56,367.56,2.08
1233,"classic anthology","wrong item",books,48,1,1102.68,1102.68,2.08
5,"illustrated guide","item arrived late",books,49,1,1069.4,1069.4,2.04
48,"classic memoir","arrived damaged",books,49,1,994.74,994.74,2.04
48,"classic memoir",defective,books,49,1,1989.48,1989.48,2.04
48,"classic memoir","item arrived late",books,49,1,994.74,994.74,2.04
48,"classic memoir","no longer needed",books,49,1,497.37,497.37,2.04
48,"classic memoir","product did not match description",books,49,1,994.74,994.74,2.04
48,"classic memoir","wrong item",books,49,1,1989.48,1989.48,2.04
128,"classic novel","arrived damaged",books,49,1,475.81,475.81,2.04
128,"classic novel",defective,books,49,1,1427.43,1427.43,2.04
128,"classic novel","product did not match description",books,49,1,1903.24,1903.24,2.04
152,"illustrated anthology","changed mind",books,49,1,395.32,395.32,2.04
152,"illustrated anthology","found a better price",books,49,1,197.66,197.66,2.04
152,"illustrated anthology","product did not match description",books,49,1,395.32,395.32,2.04
248,"modern guide","arrived damaged",books,49,1,1783.28,1783.28,2.04
248,"modern guide","changed mind",books,49,1,445.82,445.82,2.04
248,"modern guide",defective,books,49,1,2229.1,2229.1,2.04
248,"modern guide","found a better price",books,49,1,1337.46,1337.46,2.04
248,"modern guide","product did not match description",books,49,1,445.82,445.82,2.04
256,"classic guide","arrived damaged",books,49,1,301.71,301.71,2.04
288,"hardcover guide","no longer needed",books,49,1,930.87,930.87,2.04
288,"hardcover guide","product did not match description",books,49,1,310.29,310.29,2.04
293,"illustrated memoir",defective,books,49,1,878.82,878.82,2.04
293,"illustrated memoir","no longer needed",books,49,1,585.88,585.88,2.04
349,"illustrated anthology",defective,books,49,1,1208.85,1208.85,2.04
430,"hardcover novel",defective,books,49,1,478.96,478.96,2.04
430,"hardcover novel","found a better price",books,49,1,957.92,957.92,2.04
430,"hardcover novel","no longer needed",books,49,1,478.96,478.96,2.04
470,"modern novel","arrived damaged",books,49,1,660.68,660.68,2.04
470,"modern novel",defective,books,49,1,330.34,330.34,2.04
470,"modern novel","item arrived late",books,49,1,495.51,495.51,2.04
470,"modern novel","product did not match description",books,49,1,660.68,660.68,2.04
481,"classic anthology",defective,books,49,1,613.66,613.66,2.04
481,"classic anthology","found a better price",books,49,1,920.49,920.49,2.04
481,"classic anthology","product did not match description",books,49,1,306.83,306.83,2.04
481,"classic anthology","wrong item",books,49,1,613.66,613.66,2.04
515,"modern memoir","found a better price",books,49,1,457.04,457.04,2.04
515,"modern memoir","item arrived late",books,49,1,457.04,457.04,2.04
625,"modern novel","product did not match description",books,49,1,108.38,108.38,2.04
864,"illustrated novel","changed mind",books,49,1,275.57,275.57,2.04
864,"illustrated novel",defective,books,49,1,1102.28,1102.28,2.04
864,"illustrated novel","found a better price",books,49,1,551.14,551.14,2.04
864,"illustrated novel","no longer needed",books,49,1,1377.85,1377.85,2.04
1167,"illustrated memoir","arrived damaged",books,49,1,1631.2,1631.2,2.04
1167,"illustrated memoir","changed mind",books,49,1,2039.0,2039.0,2.04
1167,"illustrated memoir",defective,books,49,1,1223.4,1223.4,2.04
1167,"illustrated memoir","no longer needed",books,49,1,407.8,407.8,2.04
1227,"classic memoir","changed mind",books,49,1,636.12,636.12,2.04
1227,"classic memoir",defective,books,49,1,1272.24,1272.24,2.04
1227,"classic memoir","wrong item",books,49,1,318.06,318.06,2.04
1229,"illustrated novel","changed mind",books,49,1,206.7,206.7,2.04
1229,"illustrated novel","product did not match description",books,49,1,516.75,516.75,2.04
1253,"hardcover novel","found a better price",books,49,1,204.51,204.51,2.04
1253,"hardcover novel","no longer needed",books,49,1,409.02,409.02,2.04
1272,"modern memoir","item arrived late",books,49,1,1299.6,1299.6,2.04
372,"illustrated guide","found a better price",books,50,1,397.7,397.7,2.0
372,"illustrated guide","wrong item",books,50,1,397.7,397.7,2.0
401,"hardcover novel","item arrived late",books,50,1,387.4,387.4,2.0
479,"classic memoir","arrived damaged",books,50,1,2261.55,2261.55,2.0
656,"modern memoir","arrived damaged",books,50,1,1176.15,1176.15,2.0
656,"modern memoir","no longer needed",books,50,1,235.23,235.23,2.0
698,"classic anthology","product did not match description",books,50,1,308.55,308.55,2.0
810,"classic novel","changed mind",books,50,1,388.02,388.02,2.0
810,"classic novel","product did not match description",books,50,1,194.01,194.01,2.0
810,"classic novel","wrong item",books,50,1,970.05,970.05,2.0
892,"modern anthology","arrived damaged",books,50,1,1502.04,1502.04,2.0
892,"modern anthology","wrong item",books,50,1,375.51,375.51,2.0
935,"illustrated novel",defective,books,50,1,465.12,465.12,2.0
935,"illustrated novel","item arrived late",books,50,1,232.56,232.56,2.0
935,"illustrated novel","no longer needed",books,50,1,465.12,465.12,2.0
1091,"classic novel","arrived damaged",books,50,1,226.96,226.96,2.0
1091,"classic novel",defective,books,50,1,340.44,340.44,2.0
1091,"classic novel","found a better price",books,50,1,567.4,567.4,2.0
1091,"classic novel","no longer needed",books,50,1,567.4,567.4,2.0
1091,"classic novel","product did not match description",books,50,1,226.96,226.96,2.0
1139,"modern guide","found a better price",books,50,1,144.24,144.24,2.0
1246,"classic memoir","changed mind",books,50,1,1363.53,1363.53,2.0
1246,"classic memoir","item arrived late",books,50,1,2272.55,2272.55,2.0
171,"modern anthology","found a better price",books,51,1,1734.8,1734.8,1.96
171,"modern anthology","product did not match description",books,51,1,346.96,346.96,1.96
405,"modern guide","changed mind",books,51,1,149.22,149.22,1.96
405,"modern guide","found a better price",books,51,1,74.61,74.61,1.96
405,"modern guide","wrong item",books,51,1,223.83,223.83,1.96
541,"illustrated memoir",defective,books,51,1,335.52,335.52,1.96
541,"illustrated memoir","found a better price",books,51,1,223.68,223.68,1.96
541,"illustrated memoir","no longer needed",books,51,1,335.52,335.52,1.96
541,"illustrated memoir","wrong item",books,51,1,111.84,111.84,1.96
544,"classic guide","changed mind",books,51,1,183.06,183.06,1.96
544,"classic guide","no longer needed",books,51,1,183.06,183.06,1.96
544,"classic guide","product did not match description",books,51,1,274.59,274.59,1.96
700,"modern guide","arrived damaged",books,51,1,1745.72,1745.72,1.96
700,"modern guide","no longer needed",books,51,1,436.43,436.43,1.96
700,"modern guide","product did not match description",books,51,1,1309.29,1309.29,1.96
736,"classic guide","arrived damaged",books,51,1,5.76,5.76,1.96
736,"classic guide","found a better price",books,51,1,5.76,5.76,1.96
783,"modern guide","arrived damaged",books,51,1,989.16,989.16,1.96
783,"modern guide","found a better price",books,51,1,1236.45,1236.45,1.96
783,"modern guide","no longer needed",books,51,1,247.29,247.29,1.96
813,"modern anthology","arrived damaged",books,51,1,458.42,458.42,1.96
813,"modern anthology","changed mind",books,51,1,229.21,229.21,1.96
813,"modern anthology","found a better price",books,51,1,687.63,687.63,1.96
813,"modern anthology","no longer needed",books,51,1,229.21,229.21,1.96
813,"modern anthology","product did not match description",books,51,1,458.42,458.42,1.96
823,"illustrated guide","arrived damaged",books,51,1,399.52,399.52,1.96
823,"illustrated guide",defective,books,51,1,499.4,499.4,1.96
823,"illustrated guide","found a better price",books,51,1,499.4,499.4,1.96
823,"illustrated guide","no longer needed",books,51,1,199.76,199.76,1.96
837,"hardcover novel","changed mind",books,51,1,136.95,136.95,1.96
837,"hardcover novel",defective,books,51,1,136.95,136.95,1.96
837,"hardcover novel","item arrived late",books,51,1,54.78,54.78,1.96
837,"hardcover novel","no longer needed",books,51,1,27.39,27.39,1.96
837,"hardcover novel","product did not match description",books,51,1,109.56,109.56,1.96
909,"illustrated memoir","no longer needed",books,51,1,241.12,241.12,1.96
909,"illustrated memoir","wrong item",books,51,1,723.36,723.36,1.96
1056,"illustrated guide","no longer needed",books,51,1,237.75,237.75,1.96
1056,"illustrated guide","product did not match description",books,51,1,475.5,475.5,1.96
1129,"illustrated anthology",defective,books,51,1,509.3,509.3,1.96
1129,"illustrated anthology","found a better price",books,51,1,203.72,203.72,1.96
