return_id,order_id,customer_id,reason,return_date,refunded_amount
RET-38448393,SO-45181230,CUST-3958,defective,2024-11-27,946.13
RET-26504878,SO-45275269,CUST-3574,defective,2024-11-24,8038.05
RET-54044105,SO-45758782,CUST-3456,defective,2025-01-17,861.35
RET-23428047,SO-45791376,CUST-4511,defective,2025-02-18,4535.56
RET-24354970,SO-46447188,CUST-4823,defective,2025-04-24,2391.71
RET-18497977,SO-46483524,CUST-4072,defective,2025-07-13,267.67
RET-72428192,SO-46543891,CUST-3965,defective,2025-03-27,3579.39
RET-96494678,SO-47254175,CUST-4759,defective,2025-02-20,6041.44
RET-73499004,SO-47260261,CUST-4857,defective,2024-11-30,2429.38
RET-94103481,SO-47266945,GUEST-100778,defective,2025-02-28,5434.98
RET-67035680,SO-47290149,CUST-3728,defective,2025-02-03,3276.16
RET-18513428,SO-47435251,CUST-5146,defective,2025-02-14,2753.07
RET-34701860,SO-47543766,CUST-4204,defective,2024-12-21,799.93
RET-21568069,SO-47592749,CUST-4871,defective,2025-04-18,644.79
RET-21751169,SO-47748467,CUST-4241,defective,2025-04-26,1337.53
RET-31437307,SO-47980943,CUST-3776,defective,2025-05-14,3628.79
RET-24902674,SO-48360454,CUST-3884,defective,2025-07-17,53.9
RET-83370513,SO-48812015,CUST-4287,defective,2024-10-11,4662.51
RET-88224968,SO-48825619,CUST-4759,defective,2025-05-28,2576.64
RET-85090559,SO-48853161,CUST-3791,defective,2025-07-19,9044.03
RET-08254734,SO-49026656,CUST-4776,defective,2025-01-07,3919.5
RET-99774311,SO-49109651,CUST-5031,defective,2024-10-02,825.34
RET-55521720,SO-49272724,CUST-4611,defective,2025-05-10,97.2
RET-72035404,SO-49310631,CUST-4445,defective,2025-03-24,1706.14
RET-95364591,SO-49363962,CUST-4055,defective,2025-07-11,4747.52
RET-32260947,SO-49828430,CUST-4271,defective,2025-03-23,244.28
RET-68353929,SO-49993320,CUST-3543,defective,2024-10-15,5109.72
RET-82597075,SO-50026569,CUST-3452,defective,2025-07-18,410.46
RET-08061458,SO-50151774,GUEST-100760,defective,2025-03-11,163.4
RET-71174944,SO-50461349,CUST-5282,defective,2025-07-19,1553.07
RET-44957496,SO-50665284,CUST-4934,defective,2025-04-07,2290.51
RET-03152512,SO-50746857,CUST-3863,defective,2025-03-07,1491.72
RET-08170845,SO-50930370,CUST-3541,defective,2025-07-09,3545.1
RET-86546510,SO-50946330,CUST-4471,defective,2025-03-30,7085.51
RET-89241124,SO-51193005,CUST-5076,defective,2025-07-12,1790.2
RET-23048024,SO-51381431,CUST-5315,defective,2024-08-12,1094.03
RET-50767493,SO-51426591,CUST-3648,defective,2025-03-17,183.76
RET-86057660,SO-51775324,CUST-4266,defective,2025-06-28,5055.85
RET-33649791,SO-51831530,CUST-4641,defective,2025-05-16,2664.81
RET-24603566,SO-52155091,CUST-4256,defective,2025-01-15,3801.19
RET-05767669,SO-52182136,CUST-3534,defective,2024-11-10,4872.59
RET-53432723,SO-52387814,CUST-5202,defective,2024-11-23,1576.2
RET-13579291,SO-53021892,CUST-5099,defective,2025-05-26,1033.04
RET-61749417,SO-53150860,CUST-3744,defective,2025-07-16,534.77
RET-57156844,SO-53369184,GUEST-100885,defective,2025-02-25,9217.5
RET-22722788,SO-53549476,CUST-5108,defective,2025-07-09,396.41
RET-65274201,SO-54462192,CUST-4014,defective,2025-02-20,2037.5
RET-11283573,SO-54477911,CUST-3624,defective,2025-04-23,944.43
RET-89195772,SO-54755650,GUEST-100421,defective,2025-06-19,8049.64
RET-70453419,SO-54957735,CUST-4815,defective,2025-01-04,3442.43
RET-36710369,SO-54972714,CUST-4116,defective,2025-03-12,2011.46
RET-82060880,SO-55031945,CUST-3881,defective,2025-03-05,834.66
RET-26909082,SO-55073958,GUEST-101003,defective,2025-01-10,11364.59
RET-95459099,SO-55131031,CUST-4411,defective,2025-02-06,490.57
RET-56491028,SO-55593705,CUST-4432,defective,2025-07-20,285.8
RET-42724506,SO-55638072,CUST-3701,defective,2024-11-22,7020.16
RET-33920675,SO-55668352,GUEST-100267,defective,2025-05-06,512.65
RET-10075871,SO-55846005,CUST-4913,defective,2025-03-01,6131.95
RET-56001671,SO-55898107,CUST-4060,defective,2025-04-27,1255.48
RET-38740317,SO-56016963,CUST-5189,defective,2025-02-17,398.29
RET-61828119,SO-56039066,CUST-3580,defective,2025-04-04,1879.5
RET-19524012,SO-56087354,CUST-4586,defective,2024-11-30,6299.1
RET-72008603,SO-56095441,CUST-5189,defective,2025-02-14,506.19
RET-02517011,SO-56107460,CUST-3555,defective,2025-06-04,490.57
RET-77565375,SO-56260751,CUST-5347,defective,2024-08-31,613.34
RET-92347590,SO-56321164,CUST-3585,defective,2024-09-21,269.7
RET-82795870,SO-56648576,CUST-4655,defective,2025-07-04,643.86
RET-60751923,SO-56846464,CUST-5107,defective,2024-10-28,2078.93
RET-16315065,SO-56905660,CUST-5050,defective,2025-05-22,1416.7
RET-17809615,SO-56935314,GUEST-100203,defective,2024-10-08,1422.3
RET-66372074,SO-57712478,CUST-4679,defective,2025-03-15,626.61
RET-56944213,SO-57799767,CUST-4809,defective,2025-03-08,3675.97
RET-40880967,SO-58083775,CUST-5193,defective,2025-06-21,1788.94
RET-81983705,SO-58240567,CUST-3854,defective,2024-08-13,5189.71
RET-91297376,SO-58649541,CUST-4072,defective,2025-04-30,1969.44
RET-16019026,SO-58703343,CUST-4830,defective,2025-07-03,1741.42
RET-32690408,SO-58751039,CUST-4840,defective,2025-03-26,3800.86
RET-36250780,SO-58778078,CUST-4859,defective,2025-04-08,38.9
RET-37967219,SO-59061623,CUST-4776,defective,2025-07-13,2352.82
RET-45064164,SO-59077755,GUEST-100063,defective,2025-03-15,1714.19
RET-34256220,SO-59151656,CUST-4323,defective,2025-01-02,7472.27
RET-66549274,SO-59306737,CUST-4271,defective,2025-05-31,2060.64
RET-35979784,SO-59419228,CUST-5284,defective,2024-12-12,1317.25
RET-67531033,SO-59434102,CUST-4532,defective,2024-10-04,1353.06
RET-97967886,SO-59643890,CUST-4851,defective,2024-08-10,1754.62
RET-49600553,SO-60204358,CUST-4071,defective,2024-10-02,3473.12
RET-03194604,SO-60329167,CUST-3696,defective,2025-01-01,561.1
RET-75062924,SO-60785947,GUEST-100745,defective,2025-03-30,693.18
RET-35649288,SO-61068091,CUST-4904,defective,2025-06-28,3504.87
RET-40086690,SO-61533269,CUST-4700,defective,2024-10-26,2452.46
RET-51328499,SO-61813947,CUST-3784,defective,2025-06-20,1897.24
RET-75659752,SO-61839825,CUST-3831,defective,2024-09-22,168.81
RET-28777891,SO-61964117,CUST-4431,defective,2024-12-10,362.62
RET-09013551,SO-62006092,CUST-3685,defective,2024-09-03,664.26
RET-35178063,SO-62061590,CUST-4981,defective,2025-05-14,1138.09
RET-57724659,SO-62079152,CUST-4784,defective,2025-02-02,5694.16
RET-57935406,SO-62218204,CUST-4323,defective,2025-06-09,1095.54
RET-10118638,SO-62326038,CUST-4290,defective,2025-06-06,2153.48
RET-57053728,SO-62392745,CUST-3764,defective,2025-02-25,6853.27
RET-61970582,SO-62515943,CUST-5110,defective,2024-08-22,3711.36
RET-99429937,SO-62542798,CUST-4813,defective,2025-02-08,908.08
RET-91361222,SO-62915324,CUST-3981,defective,2025-07-03,329.64
RET-72419973,SO-63127778,CUST-3615,defective,2025-05-29,4661.26
RET-09953712,SO-63283812,CUST-4055,defective,2025-04-05,1540.76
RET-78574779,SO-63331794,CUST-4905,defective,2025-02-18,2550.62
RET-77359461,SO-64015481,CUST-3714,defective,2024-10-19,4392.2
RET-43721460,SO-64163257,CUST-4565,defective,2025-04-29,1077.58
RET-32591257,SO-64238844,CUST-4362,defective,2025-01-29,3722.41
RET-23439563,SO-64290747,CUST-4302,defective,2025-01-22,358.91
RET-01228520,SO-64484776,CUST-4241,defective,2025-06-08,4316.82
RET-93553311,SO-64791849,CUST-4627,defective,2025-01-30,2661.19
RET-80053567,SO-64851637,GUEST-100950,defective,2025-07-21,5139.28
RET-59282095,SO-64996579,CUST-3574,defective,2025-05-21,6971.62
RET-95191688,SO-65410443,GUEST-100199,defective,2025-01-24,5287.53
RET-78775489,SO-66023588,CUST-4902,defective,2024-11-11,463.23
RET-12846975,SO-66050941,CUST-4761,defective,2024-10-12,6333.06
RET-02505221,SO-66392380,CUST-5222,defective,2024-12-20,673.43
RET-16567884,SO-66567656,CUST-5195,defective,2025-02-20,4536.38
RET-58326002,SO-66830563,CUST-4058,defective,2025-07-20,3249.69
RET-45847626,SO-66871260,CUST-4993,defective,2024-08-11,7970.25
RET-59520312,SO-66892178,CUST-5348,defective,2025-03-27,210.09
RET-27902079,SO-67019379,CUST-3847,defective,2025-05-05,8934.52
RET-40978081,SO-67099084,CUST-4867,defective,2025-06-20,301.71
RET-21191501,SO-67401695,CUST-4306,defective,2024-09-08,263.47
RET-29987778,SO-67402344,CUST-4980,defective,2025-07-17,425.17
RET-33920181,SO-67430530,CUST-4384,defective,2025-01-09,1908.05
RET-48215598,SO-67848952,GUEST-100157,defective,2025-06-04,224.98
RET-74934667,SO-67862683,CUST-4097,defective,2025-07-03,697.22
RET-11778833,SO-67935538,CUST-4144,defective,2024-08-27,5897.72
RET-34918138,SO-68022738,CUST-4941,defective,2025-02-11,5737.8
RET-15900807,SO-68094590,CUST-5112,defective,2024-11-01,2287.04
RET-44104949,SO-68120847,CUST-5193,defective,2025-06-28,1450.38
RET-23435820,SO-68376164,CUST-3478,defective,2025-01-14,2323.05
RET-43915280,SO-68498109,CUST-3549,defective,2025-07-20,1377.06
RET-40456557,SO-68903236,GUEST-100608,defective,2024-08-10,4707.35
RET-46890212,SO-68919348,CUST-3892,defective,2024-10-23,1380.9
RET-03014225,SO-69138810,CUST-5346,defective,2025-07-10,5932.35
RET-36434163,SO-69220745,CUST-5278,defective,2025-07-21,8585.22
RET-36115041,SO-69284037,GUEST-100234,defective,2025-03-05,207.37
RET-74330111,SO-70426528,GUEST-100099,defective,2024-11-23,1727.94
RET-39228590,SO-70532184,CUST-5067,defective,2024-09-14,1761.29
RET-38762823,SO-70789796,CUST-4220,defective,2025-07-19,8536.36
RET-80838246,SO-70930881,CUST-3713,defective,2025-04-19,1846.7
RET-14033996,SO-71180846,CUST-3504,defective,2024-10-02,1199.69
RET-96109205,SO-71324819,CUST-4299,defective,2024-11-23,2824.65
RET-77021445,SO-71335717,CUST-3989,defective,2024-11-17,553.77
RET-83137388,SO-71499916,CUST-4053,defective,2025-03-03,795.94
RET-20394345,SO-71748642,CUST-4816,defective,2024-11-16,2565.38
RET-95758207,SO-72061424,CUST-5029,defective,2025-01-12,3283.48
RET-72191755,SO-72184770,CUST-3548,defective,2025-05-24,445.85
RET-71836022,SO-72265507,CUST-5032,defective,2024-08-25,2565.4
RET-04103868,SO-72275799,CUST-3536,defective,2024-09-26,716.9
RET-17873035,SO-72320047,CUST-3577,defective,2024-11-13,8773.19
RET-99233077,SO-72498908,CUST-4432,defective,2024-08-08,6516.59
RET-32795308,SO-72683545,CUST-4993,defective,2025-07-17,9472.44
RET-84306901,SO-72737184,CUST-4730,defective,2024-12-09,1364.63
RET-29269828,SO-73074301,CUST-5032,defective,2025-05-27,2935.63
RET-28051648,SO-73419347,CUST-3881,defective,2025-04-10,3040.64
RET-38771458,SO-73610487,CUST-3855,defective,2025-07-17,4027.24
RET-66925493,SO-73661246,CUST-4798,defective,2025-05-26,7916.74
RET-76681473,SO-73751682,CUST-5197,defective,2025-05-25,439.18
RET-12483039,SO-73794297,CUST-3687,defective,2025-05-01,1676.17
RET-69515501,SO-73911810,CUST-3551,defective,2024-10-16,6913.75
RET-20396163,SO-74113413,CUST-3968,defective,2025-01-29,2111.81
RET-58092942,SO-74240427,CUST-4629,defective,2025-03-10,833.3
RET-58969562,SO-74337063,CUST-4858,defective,2025-07-19,442.47
RET-23008002,SO-74354281,CUST-4901,defective,2024-09-29,1092.83
RET-48087860,SO-74356325,GUEST-100916,defective,2025-05-04,1040.6
RET-44157701,SO-74424914,CUST-3577,defective,2024-08-30,1523.6
RET-48558914,SO-74871542,CUST-5129,defective,2024-10-24,4679.67
RET-77314043,SO-74877285,CUST-3920,defective,2025-04-19,5110.76
RET-64458510,SO-75012032,CUST-4857,defective,2024-09-13,3475.72
RET-39669415,SO-75349155,CUST-3853,defective,2025-02-25,1744.0
RET-85279910,SO-75447224,CUST-5034,defective,2025-04-08,226.08
RET-43747510,SO-75721715,CUST-3998,defective,2024-09-04,216.44
RET-45141583,SO-76073985,CUST-5331,defective,2024-11-04,539.42
RET-34943748,SO-76199453,CUST-4290,defective,2024-10-18,327.31
RET-49828361,SO-76385318,CUST-3841,defective,2024-09-01,1319.93
RET-06756936,SO-76386485,CUST-4522,defective,2025-05-27,6252.76
RET-03116724,SO-76391581,CUST-3658,defective,2025-07-21,93.66
RET-19274984,SO-76473775,CUST-3898,defective,2024-11-08,4783.08
RET-79657346,SO-76797763,CUST-3704,defective,2024-12-13,3972.25
RET-29919808,SO-76808877,CUST-4935,defective,2025-03-12,384.25
RET-61919509,SO-77162759,CUST-3555,defective,2025-02-14,2140.9
RET-54637051,SO-77379998,GUEST-100927,defective,2024-09-29,3461.52
RET-50219117,SO-77491966,CUST-4115,defective,2024-12-26,600.99
RET-11139663,SO-77638058,CUST-3649,defective,2024-12-26,19.45
RET-76368992,SO-77698408,CUST-4291,defective,2025-01-21,3315.42
RET-23412776,SO-77919264,CUST-4561,defective,2025-03-12,1399.03
RET-88683816,SO-77933757,CUST-5079,defective,2024-09-05,1253.43
RET-50953400,SO-77937461,CUST-3467,defective,2025-04-27,310.54
RET-79937250,SO-78100937,CUST-5308,defective,2025-02-21,953.25
RET-90264881,SO-78560651,CUST-4078,defective,2025-01-05,1472.6
RET-34291121,SO-78651950,CUST-4386,defective,2025-02-07,3214.51
RET-05731050,SO-78668924,GUEST-101146,defective,2024-11-18,1674.55
RET-80894491,SO-78786311,CUST-3873,defective,2025-02-23,1395.96
RET-08124793,SO-78831456,CUST-3960,defective,2025-06-29,5162.62
RET-38211475,SO-79027259,CUST-3896,defective,2025-01-03,3207.72
RET-94529811,SO-79061746,CUST-3725,defective,2025-02-02,1005.69
RET-23363168,SO-79631012,CUST-4297,defective,2024-08-14,2221.95
RET-14536327,SO-80103305,CUST-4339,defective,2025-05-21,1709.67
RET-16731084,SO-80125669,CUST-5041,defective,2024-07-29,2251.39
RET-32437799,SO-80132895,CUST-3775,defective,2025-07-03,648.94
RET-47162150,SO-80192270,CUST-5146,defective,2025-03-06,8550.42
RET-68686399,SO-80367707,CUST-4392,defective,2024-12-08,1492.24
RET-52402012,SO-80492493,CUST-3533,defective,2024-12-13,2448.09
RET-62131585,SO-80524532,CUST-5344,defective,2025-06-09,5127.19
RET-58779924,SO-80989926,CUST-4866,defective,2025-01-21,1525.91
RET-58484944,SO-81059965,CUST-4576,defective,2025-07-20,2281.23
RET-68237882,SO-81198803,CUST-4651,defective,2025-01-05,918.0
RET-24432214,SO-81222434,CUST-3639,defective,2025-02-21,4913.39
RET-25054673,SO-81252007,CUST-3640,defective,2025-07-17,3460.17
RET-29626080,SO-81463040,CUST-4961,defective,2024-10-03,340.33
RET-59634868,SO-81752342,CUST-4707,defective,2024-10-08,2091.17
RET-28278284,SO-82141649,CUST-5179,defective,2025-07-19,873.6
RET-75763859,SO-82540850,CUST-4593,defective,2024-08-09,2518.55
RET-43316165,SO-82592646,CUST-5337,defective,2025-05-17,4419.05
RET-04437370,SO-82745285,GUEST-100066,defective,2024-12-26,3485.26
RET-43705179,SO-82839215,CUST-5112,defective,2025-07-05,6014.89
RET-98935225,SO-82914146,CUST-3666,defective,2025-04-27,68.1
RET-74729883,SO-83048846,CUST-3915,defective,2024-12-01,2022.6
RET-55475263,SO-83337771,CUST-4181,defective,2025-01-09,355.32
RET-90686637,SO-83540844,CUST-3987,defective,2025-06-27,6295.06
RET-68252072,SO-83566851,CUST-4932,defective,2025-07-03,3184.83
RET-48448786,SO-83635792,CUST-5206,defective,2025-06-21,1170.04
RET-46198308,SO-83653273,CUST-3484,defective,2025-07-16,3300.08
RET-62479745,SO-83755753,CUST-4803,defective,2024-12-07,2773.44
RET-29952981,SO-83838171,CUST-4324,defective,2025-07-04,2013.69
RET-27165665,SO-83881249,CUST-4881,defective,2024-12-27,4906.53
RET-41944351,SO-83953445,CUST-5240,defective,2024-09-17,5544.18
RET-62406997,SO-84252187,CUST-4544,defective,2025-05-19,1178.16
RET-95124253,SO-84267552,CUST-3758,defective,2025-04-04,3831.15
RET-87489150,SO-84705145,CUST-4436,defective,2025-01-09,769.1
RET-15494729,SO-84780188,CUST-3835,defective,2025-02-13,2321.71
RET-16138544,SO-84872511,CUST-4300,defective,2025-02-02,8439.5
RET-27986695,SO-85128511,GUEST-100248,defective,2025-07-10,4242.76
RET-25906378,SO-85299584,CUST-3611,defective,2025-04-05,798.62
RET-31362533,SO-85312894,CUST-4152,defective,2025-02-02,1245.02
RET-40410278,SO-85926683,GUEST-101213,defective,2024-08-31,2126.04
RET-07781128,SO-85953285,CUST-5079,defective,2024-12-02,1863.7
RET-93883965,SO-86098153,CUST-5021,defective,2025-03-23,781.97
RET-17112093,SO-86581950,CUST-3692,defective,2025-03-18,4860.64
RET-60384947,SO-86778084,CUST-4263,defective,2025-06-08,674.86
RET-02701479,SO-87091347,CUST-4445,defective,2025-04-03,257.74
RET-87968947,SO-87246404,CUST-4629,defective,2025-06-17,685.35
RET-36351857,SO-87713004,CUST-3694,defective,2024-10-16,4105.97
RET-14566826,SO-87719863,CUST-4504,defective,2025-03-22,7957.17
RET-65964571,SO-87764777,GUEST-100521,defective,2025-01-21,3206.28
RET-82031850,SO-87917919,GUEST-100825,defective,2025-05-02,6816.17
RET-98590198,SO-88090258,CUST-4081,defective,2025-06-24,6113.29
RET-42541600,SO-88101170,CUST-5268,defective,2024-12-16,1254.66
RET-00724373,SO-88115392,CUST-3654,defective,2025-05-19,454.55
RET-75633021,SO-88413949,CUST-4384,defective,2025-06-22,498.43
RET-58437991,SO-88638348,CUST-3891,defective,2024-09-28,2327.79
RET-10323121,SO-88696405,CUST-4771,defective,2025-05-14,1542.8
RET-93232864,SO-89149193,CUST-5340,defective,2024-09-26,5924.64
RET-12338271,SO-89323752,CUST-3972,defective,2024-11-05,1226.24
RET-79801977,SO-89622157,GUEST-100907,defective,2025-07-14,2878.08
RET-96798098,SO-89885751,CUST-4195,defective,2025-06-02,3848.53
RET-30321426,SO-89932476,CUST-3898,defective,2024-11-08,1526.44
RET-92721448,SO-90028496,CUST-3654,defective,2025-01-22,7515.99
RET-98151124,SO-90085574,CUST-4436,defective,2025-06-26,1739.75
RET-59644323,SO-90201624,CUST-3720,defective,2025-04-06,92.89
RET-36400900,SO-90288139,CUST-4377,defective,2024-12-04,6476.58
RET-14400343,SO-90324052,GUEST-100499,defective,2025-02-09,2587.27
RET-04499619,SO-90361193,CUST-3535,defective,2025-06-29,7609.21
RET-02767415,SO-90631651,CUST-4052,defective,2025-03-01,7742.13
RET-40643431,SO-90851308,CUST-3985,defective,2025-02-01,2249.6
RET-55998577,SO-90853237,CUST-4594,defective,2025-03-02,134.27
RET-31983412,SO-90963146,GUEST-101146,defective,2025-03-13,2820.74
RET-04817948,SO-90996897,CUST-4096,defective,2025-04-20,5445.35
RET-08543475,SO-91155007,CUST-4278,defective,2024-11-25,1257.01
RET-98665555,SO-91332177,CUST-5176,defective,2025-04-07,109.55
RET-87073586,SO-91462096,CUST-5348,defective,2024-10-23,273.41
RET-30127207,SO-91463970,CUST-4897,defective,2025-01-24,8659.26
RET-99363699,SO-91616678,CUST-4426,defective,2025-06-23,2256.27
RET-90269222,SO-91651842,CUST-3814,defective,2024-08-03,2103.07
RET-74917717,SO-92101438,CUST-3628,defective,2025-03-27,1972.98
RET-67547753,SO-92256031,CUST-3968,defective,2024-10-04,7154.73
RET-21876275,SO-92368627,CUST-5063,defective,2025-04-10,1437.35
RET-36771803,SO-92521570,CUST-5076,defective,2025-06-10,149.7
RET-87413184,SO-92767057,CUST-3667,defective,2025-02-12,3427.23
RET-40358065,SO-92806548,CUST-5239,defective,2025-04-25,5040.72
RET-77440886,SO-92846444,CUST-4047,defective,2025-02-03,219.1
RET-65167514,SO-92914034,CUST-4472,defective,2024-09-06,734.45
RET-93671858,SO-92992684,CUST-5346,defective,2025-03-03,344.12
RET-27805489,SO-93240237,GUEST-100144,defective,2024-12-23,3976.01
RET-69899872,SO-93271804,GUEST-100607,defective,2025-01-27,2852.51
RET-29274092,SO-93331985,CUST-3579,defective,2025-02-20,673.22
RET-87746692,SO-93588720,CUST-3805,defective,2024-12-11,2224.44
RET-74604836,SO-93687995,CUST-4065,defective,2025-04-22,664.31
RET-70713796,SO-93967698,CUST-5340,defective,2024-08-14,4586.14
RET-35303132,SO-94139692,GUEST-101057,defective,2025-03-22,1309.04
RET-97481278,SO-94217460,CUST-4195,defective,2024-12-02,1018.45
RET-31591321,SO-94282650,CUST-5057,defective,2025-02-06,672.03
RET-73197169,SO-94513687,GUEST-101011,defective,2024-09-05,1648.46
RET-14622468,SO-94882573,CUST-4931,defective,2025-02-03,4155.29
RET-57208384,SO-94908840,CUST-3542,defective,2024-09-16,538.26
RET-06217455,SO-94965463,CUST-3616,defective,2025-01-23,4406.74
RET-92315878,SO-95362397,CUST-4056,defective,2025-01-02,6583.3
RET-38457534,SO-95381547,CUST-4545,defective,2024-11-03,2082.03
RET-36171693,SO-95459269,CUST-5091,defective,2025-07-16,3525.74
RET-76172169,SO-95742783,CUST-5047,defective,2025-03-08,33.14
RET-40310069,SO-95773636,CUST-5137,defective,2024-11-12,4194.26
RET-55091401,SO-95855434,CUST-4163,defective,2025-03-08,351.6
RET-14325539,SO-96046377,CUST-3785,defective,2025-04-07,2333.19
RET-17084484,SO-96054223,CUST-4505,defective,2025-05-01,5727.57
RET-29618831,SO-96173987,CUST-4436,defective,2024-10-23,6993.08
RET-57406936,SO-96257749,CUST-3700,defective,2024-11-03,7750.84
RET-47877951,SO-96314689,CUST-4815,defective,2025-04-06,1680.43
RET-96534340,SO-96582650,CUST-4733,defective,2025-05-17,509.82
RET-01268584,SO-96845805,CUST-3775,defective,2024-11-15,2178.16
RET-42051006,SO-97232223,CUST-4410,defective,2025-02-19,1237.68
RET-38297457,SO-97605743,CUST-4275,defective,2024-09-29,5162.65
RET-28305188,SO-97754930,CUST-4460,defective,2024-12-30,5387.42
RET-80727768,SO-97825053,CUST-5230,defective,2024-11-27,6016.43
