return_id,product_id,product_name,refunded_amount
RET-20590012,1037,"modern novel",146.63
RET-19635229,153,"classic anthology",758.7
RET-19635229,208,"interactive doll",1409.88
RET-19635229,584,"fun car",207.2
RET-19635229,753,"elegant lamp",221.07
RET-19635229,981,"smart camera",90.64
RET-19635229,473,"hardcover memoir",191.13
RET-19635229,425,"classic sweater",2141.65
RET-92475081,630,"comfortable jacket",1973.92
RET-92475081,377,"modern chair",2295.3
RET-92475081,431,"durable shirt",435.36
RET-38675375,163,"compact monitor",467.68
RET-38675375,1035,"hardcover novel",129.18
RET-38675375,958,"classic guide",329.46
RET-57164714,925,"colorful car",442.48
RET-57164714,613,"compact camera",413.73
RET-57164714,417,"durable shirt",316.76
RET-57164714,635,"colorful blocks",427.72
RET-57164714,441,"fun doll",372.52
RET-57164714,625,"modern novel",108.38
RET-57164714,542,"durable jeans",38.98
RET-41724537,1083,"cozy chair",424.56
RET-41724537,395,"portable headphones",356.5
RET-41724537,415,"hardcover guide",532.62
RET-72102212,444,"classic jacket",435.0
RET-72102212,300,"educational car",1158.69
RET-72102212,900,"hardcover novel",668.3
RET-72102212,1052,"durable sweater",71.78
RET-72102212,388,"comfortable sweater",208.8
RET-72102212,805,"colorful puzzle",1340.73
RET-72102212,1022,"fun doll",194.57
RET-72102212,366,"illustrated guide",645.24
RET-70007552,996,"smart monitor",105.72
RET-70007552,1082,"elegant table",683.28
RET-70007552,693,"rustic table",456.1
RET-70007552,724,"educational car",2445.3
RET-70007552,297,"rustic lamp",672.76
RET-70007552,217,"portable monitor",68.75
RET-29626080,1260,"compact monitor",340.33
RET-38278465,62,"colorful car",1453.8
RET-38278465,339,"educational car",9.95
RET-38278465,576,"portable monitor",481.38
RET-38278465,447,"stylish jeans",385.45
RET-38278465,93,"interactive doll",34.95
RET-38278465,342,"smart camera",247.06
RET-38278465,125,"modern lamp",1185.0
RET-38278465,127,"illustrated anthology",650.88
RET-21847069,783,"modern guide",989.16
RET-21847069,164,"compact speaker",1126.23
RET-21847069,392,"educational blocks",244.55
RET-21847069,656,"modern memoir",1176.15
RET-21847069,1123,"fun car",27.15
RET-21847069,715,"elegant table",666.26
RET-75330699,717,"wireless monitor",209.43
RET-75330699,580,"classic guide",794.9
RET-75330699,1215,"hardcover memoir",28.35
RET-75330699,822,"stylish shirt",738.6
RET-75330699,567,"hardcover memoir",142.8
RET-75330699,178,"rustic chair",88.72
RET-38841761,1283,"fun car",387.18
RET-38841761,572,"interactive blocks",228.28
RET-38841761,3,"fun car",759.96
RET-23599618,1,"educational car",303.43
RET-23599618,1187,"hardcover anthology",611.9
RET-23599618,66,"smart monitor",50.36
RET-23599618,719,"durable sweater",283.68
RET-23599618,862,"portable headphones",269.34
RET-23599618,45,"classic memoir",198.39
RET-23599618,492,"cozy chair",149.95
RET-23599618,587,"portable camera",269.7
RET-23599618,382,"wireless monitor",814.96
RET-20975948,784,"illustrated memoir",85.78
RET-20975948,313,"illustrated guide",280.71
RET-20975948,232,"classic memoir",402.76
RET-20975948,236,"illustrated guide",850.04
RET-20975948,505,"illustrated memoir",320.43
RET-71174944,942,"modern lamp",328.65
RET-71174944,130,"stylish jacket",467.22
RET-71174944,731,"smart monitor",297.04
RET-71174944,923,"wireless monitor",22.4
RET-71174944,379,"classic shirt",437.76
RET-12770932,313,"illustrated guide",280.71
RET-12770932,671,"durable sweater",97.69
RET-12770932,618,"smart headphones",536.62
RET-12770932,526,"classic sweater",388.83
RET-12770932,1165,"interactive puzzle",1539.2
RET-12770932,439,"smart monitor",1988.96
RET-12770932,189,"interactive puzzle",26.6
RET-03334177,527,"modern guide",49.91
RET-93954326,1239,"elegant rug",1840.5
RET-93954326,1149,"stylish jeans",33.71
RET-93954326,255,"hardcover novel",764.7
RET-93954326,1286,"modern memoir",1601.4
RET-93954326,970,"smart camera",625.48
RET-93954326,19,"colorful blocks",291.15
RET-93954326,1086,"comfortable sweater",600.2
RET-18177693,1006,"cozy rug",87.91
RET-18177693,914,"smart headphones",275.53
RET-18177693,465,"classic jacket",118.86
RET-18177693,606,"stylish jeans",164.98
RET-18177693,1188,"cozy table",485.35
RET-85851262,799,"educational car",118.9
RET-37578447,1277,"fun car",185.19
RET-37578447,596,"fun blocks",216.63
RET-37578447,1158,"durable jacket",640.08
RET-37578447,765,"colorful puzzle",992.46
RET-37578447,633,"educational doll",803.4
RET-37578447,1143,"durable jacket",89.78
RET-63603749,815,"illustrated memoir",1126.92
RET-63603749,386,"durable shirt",308.8
RET-63603749,1199,"portable speaker",231.7
RET-63603749,198,"cozy table",1313.82
RET-63603749,637,"compact monitor",316.28
RET-63603749,46,"interactive puzzle",87.76
RET-38457534,944,"colorful blocks",751.47
RET-38457534,881,"wireless camera",1330.56
RET-68972897,378,"classic sweater",250.5
RET-68972897,368,"fun doll",486.4
RET-68972897,1009,"comfortable jacket",86.34
RET-68972897,9,"hardcover anthology",933.08
RET-68972897,1220,"classic anthology",287.43
RET-68972897,1024,"rustic chair",1985.8
RET-68972897,124,"classic jeans",740.26
RET-53911338,149,"portable monitor",481.8
RET-53911338,176,"rustic lamp",887.68
RET-53911338,519,"wireless monitor",679.06
RET-54370981,1094,"comfortable sweater",626.28
RET-54370981,917,"fun puzzle",138.32
RET-54370981,534,"rustic rug",448.88
RET-21065655,1045,"elegant rug",849.84
RET-27123232,585,"modern novel",455.01
RET-27123232,120,"comfortable sweater",977.12
RET-04265515,37,"elegant lamp",2303.7
RET-04265515,614,"modern table",1444.53
RET-43149287,1225,"modern table",2098.05
RET-43149287,587,"portable camera",134.85
RET-43149287,442,"elegant chair",324.46
RET-43149287,726,"rustic rug",2277.15
RET-43149287,1039,"interactive car",55.12
RET-43149287,997,"cozy lamp",1283.64
RET-43149287,733,"hardcover memoir",1583.72
RET-16243202,830,"smart monitor",48.6
RET-22362598,1139,"modern guide",72.12
RET-22362598,1154,"colorful puzzle",2066.9
RET-22362598,1027,"durable jacket",1797.0
RET-85960569,1147,"cozy table",133.35
RET-85960569,36,"educational blocks",867.52
RET-46387182,677,"classic memoir",1194.12
RET-24354970,159,"smart speaker",914.1
RET-24354970,1153,"interactive puzzle",1437.84
RET-24354970,1015,"fun blocks",39.77
RET-52851891,1280,"modern guide",732.44
RET-43985832,835,"modern memoir",842.88
RET-43985832,1230,"durable jacket",66.7
RET-43985832,209,"comfortable jacket",204.25
RET-43985832,1050,"rustic table",1111.9
RET-43985832,67,"cozy chair",236.92
RET-66897331,948,"rustic rug",324.26
RET-66897331,230,"fun car",178.79
RET-66897331,1013,"compact speaker",362.62
RET-66897331,170,"classic jacket",291.54
RET-86546510,295,"classic shirt",247.44
RET-86546510,733,"hardcover memoir",395.93
RET-86546510,444,"classic jacket",2175.0
RET-86546510,126,"interactive blocks",321.9
RET-86546510,11,"stylish sweater",24.85
RET-86546510,17,"elegant rug",1412.4
RET-86546510,219,"smart camera",668.07
RET-86546510,1048,"modern chair",1839.92
RET-76085982,272,"portable speaker",654.62
RET-76085982,761,"elegant lamp",820.32
RET-76085982,1280,"modern guide",366.22
RET-76085982,480,"classic jacket",1149.27
RET-76085982,1125,"durable sweater",957.74
RET-99063307,946,"compact camera",209.91
RET-42150956,1202,"portable headphones",349.08
RET-42150956,1207,"interactive puzzle",908.49
RET-42150956,1192,"wireless camera",171.7
RET-42150956,313,"illustrated guide",280.71
RET-63815117,297,"rustic lamp",1009.14
RET-63815117,515,"modern memoir",457.04
RET-63815117,745,"hardcover novel",710.64
RET-63815117,806,"cozy lamp",410.99
RET-63815117,44,"stylish jeans",494.23
RET-70453419,994,"modern anthology",441.5
RET-70453419,448,"rustic table",384.6
RET-70453419,1118,"modern rug",384.9
RET-70453419,608,"elegant table",358.92
RET-70453419,294,"colorful blocks",1223.82
RET-70453419,49,"cozy rug",184.14
RET-70453419,758,"modern rug",464.55
RET-75449388,416,"elegant chair",773.52
RET-75449388,630,"comfortable jacket",986.96
RET-75449388,1117,"compact speaker",290.79
RET-75449388,467,"compact monitor",1674.9
RET-75449388,1237,"cozy table",748.68
RET-75449388,340,"comfortable shirt",207.54
RET-75449388,440,"modern anthology",362.78
RET-75449388,522,"interactive doll",867.55
RET-75449388,943,"durable shirt",931.8
RET-75449388,244,"durable jeans",64.55
RET-18766968,658,"cozy chair",912.84
RET-18766968,779,"fun puzzle",126.92
RET-22809805,268,"comfortable jacket",349.82
RET-71344712,797,"portable headphones",101.19
RET-71344712,147,"interactive doll",673.6
RET-71344712,654,"colorful puzzle",454.55
RET-71344712,377,"modern chair",459.06
RET-71344712,969,"rustic lamp",382.34
RET-71344712,1274,"stylish jacket",188.19
RET-75310203,151,"educational doll",465.67
RET-75310203,949,"modern anthology",493.87
RET-75310203,428,"hardcover memoir",8.76
RET-75310203,790,"durable shirt",474.34
RET-75310203,647,"durable sweater",829.5
RET-75310203,1046,"elegant lamp",33.34
RET-05980503,254,"portable monitor",669.84
RET-05980503,63,"elegant rug",424.1
RET-05980503,1,"educational car",303.43
RET-05980503,1236,"modern guide",9.31
RET-05980503,617,"illustrated anthology",233.23
RET-05980503,1149,"stylish jeans",33.71
RET-05980503,36,"educational blocks",2168.8
RET-05980503,369,"stylish jeans",709.89
RET-05980503,462,"modern table",274.0
RET-05767669,1108,"smart headphones",1557.65
RET-05767669,508,"educational car",815.94
RET-05767669,571,"elegant chair",99.36
RET-05767669,415,"hardcover guide",798.93
RET-05767669,912,"cozy table",355.2
RET-05767669,13,"smart monitor",59.36
RET-05767669,299,"comfortable shirt",1020.69
RET-05767669,807,"elegant rug",165.46
RET-62512304,640,"classic shirt",219.72
RET-62512304,628,"fun doll",473.2
RET-62512304,469,"compact speaker",331.66
RET-44989489,373,"smart headphones",867.54
RET-44989489,1066,"classic sweater",77.27
RET-44989489,339,"educational car",39.8
RET-44989489,713,"illustrated novel",1373.92
RET-44989489,88,"illustrated guide",1498.72
RET-44989489,574,"comfortable shirt",1920.76
RET-44989489,540,"modern guide",2393.15
RET-44989489,443,"modern novel",2237.6
RET-44989489,85,"classic jeans",490.0
RET-44989489,750,"classic jacket",1754.92
RET-29718970,561,"fun car",1156.48
RET-25386570,1073,"fun puzzle",652.48
RET-25386570,829,"compact headphones",359.1
RET-09935165,744,"modern guide",24.32
RET-09935165,921,"colorful car",476.73
RET-09935165,1080,"smart camera",112.48
RET-09935165,1173,"compact speaker",725.46
RET-09935165,519,"wireless monitor",339.53
RET-09935165,879,"fun car",121.54
RET-09935165,945,"durable shirt",114.36
RET-09935165,37,"elegant lamp",460.74
RET-93045875,211,"portable camera",285.8
RET-88826471,475,"educational car",420.25
RET-88826471,1206,"comfortable shirt",209.0
RET-88826471,739,"smart monitor",209.67
RET-88826471,1153,"interactive puzzle",1917.12
RET-88826471,879,"fun car",243.08
RET-88826471,11,"stylish sweater",124.25
RET-88826471,839,"smart headphones",605.52
RET-88826471,343,"compact speaker",1367.31
RET-88826471,1133,"portable camera",112.15
RET-67440933,1228,"fun doll",231.12
RET-64715485,246,"interactive car",1208.35
RET-64715485,42,"wireless speaker",1721.35
RET-64715485,272,"portable speaker",327.31
RET-64715485,1285,"colorful blocks",1085.5
RET-64715485,1104,"elegant lamp",425.41
RET-64715485,747,"comfortable sweater",408.4
RET-64715485,983,"classic jacket",667.64
RET-64715485,437,"wireless camera",1162.32
RET-64715485,955,"modern chair",1360.0
RET-74454357,125,"modern lamp",237.0
RET-74454357,1173,"compact speaker",1450.92
RET-30127207,1168,"compact monitor",1244.52
RET-30127207,609,"rustic table",1218.87
RET-30127207,802,"wireless monitor",1346.44
RET-30127207,525,"colorful car",197.67
RET-30127207,780,"rustic chair",1028.2
RET-30127207,289,"fun puzzle",526.74
RET-30127207,308,"classic jacket",1017.5
RET-30127207,785,"elegant lamp",1836.24
RET-30127207,879,"fun car",243.08
RET-10370579,855,"comfortable jacket",1122.64
RET-10370579,871,"wireless speaker",774.92
RET-10370579,993,"wireless camera",398.68
RET-10370579,511,"elegant rug",27.35
RET-10370579,590,"modern guide",517.3
RET-45722067,207,"educational doll",394.2
RET-45722067,686,"wireless monitor",196.88
RET-96981961,241,"rustic rug",157.91
RET-96981961,1228,"fun doll",231.12
RET-14616942,535,"modern chair",225.64
RET-14616942,1258,"durable sweater",338.5
RET-14616942,1267,"durable jacket",388.41
RET-68891459,343,"compact speaker",911.54
RET-68891459,1021,"classic shirt",104.42
RET-27568004,837,"hardcover novel",136.95
RET-27568004,495,"smart headphones",134.14
RET-27568004,1177,"colorful puzzle",1406.4
RET-27568004,804,"smart camera",135.81
RET-13452390,1049,"wireless monitor",828.9
RET-13452390,744,"modern guide",12.16
RET-13452390,100,"hardcover anthology",224.24
RET-13452390,722,"educational car",109.62
RET-13452390,565,"durable shirt",90.9
RET-68013203,553,"smart camera",1377.55
RET-68013203,732,"comfortable jeans",854.28
RET-20949872,601,"compact speaker",1281.66
RET-66899093,3,"fun car",379.98
RET-66899093,5,"illustrated guide",1069.4
RET-66899093,726,"rustic rug",2277.15
RET-66899093,753,"elegant lamp",442.14
RET-66899093,160,"fun blocks",918.94
RET-66899093,810,"classic novel",582.03
RET-66899093,181,"compact speaker",893.6
RET-66899093,417,"durable shirt",950.28
RET-69721520,1285,"colorful blocks",651.3
RET-69721520,825,"illustrated anthology",364.7
RET-69721520,1273,"interactive car",513.28
RET-69721520,1049,"wireless monitor",828.9
RET-50067012,1077,"durable shirt",132.54
RET-50067012,1175,"illustrated anthology",366.4
RET-50067012,740,"colorful blocks",332.85
RET-34315041,806,"cozy lamp",1232.97
RET-34315041,1233,"classic anthology",1470.24
RET-34315041,613,"compact camera",689.55
RET-34315041,815,"illustrated memoir",751.28
RET-34315041,466,"hardcover memoir",1430.56
RET-73161386,891,"wireless camera",214.3
RET-73161386,446,"classic sweater",82.74
RET-34104261,797,"portable headphones",202.38
RET-34104261,1233,"classic anthology",735.12
RET-25721326,772,"educational car",752.49
RET-25721326,994,"modern anthology",441.5
RET-25721326,1266,"elegant table",976.82
RET-25721326,568,"classic anthology",231.39
RET-25721326,138,"compact headphones",179.38
RET-25721326,701,"colorful blocks",1385.44
RET-25721326,275,"classic memoir",1384.47
RET-25721326,277,"durable sweater",807.39
RET-82127335,417,"durable shirt",633.52
RET-19524012,186,"durable jacket",829.4
RET-19524012,858,"educational doll",849.66
RET-19524012,412,"fun puzzle",720.0
RET-19524012,672,"colorful blocks",167.66
RET-19524012,670,"modern chair",1776.52
RET-19524012,959,"colorful blocks",796.5
RET-19524012,536,"classic jacket",1159.36
RET-83437023,869,"interactive blocks",621.66
RET-83437023,676,"classic guide",135.0
RET-18513428,109,"interactive blocks",304.22
RET-18513428,450,"portable monitor",820.23
RET-18513428,327,"portable camera",431.9
RET-18513428,1248,"comfortable jeans",238.78
RET-18513428,357,"elegant rug",957.94
RET-02517011,1251,"smart camera",490.57
RET-64728234,1190,"educational blocks",663.38
RET-64728234,24,"compact headphones",1074.6
RET-64728234,518,"cozy lamp",1130.67
RET-64728234,1283,"fun car",193.59
RET-62070146,1016,"wireless speaker",2377.4
RET-91099071,934,"cozy rug",554.22
RET-91099071,1075,"modern rug",468.52
RET-91099071,1132,"elegant rug",282.45
RET-91099071,783,"modern guide",1236.45
RET-91099071,691,"modern novel",379.32
RET-60633317,825,"illustrated anthology",1094.1
RET-60633317,836,"hardcover guide",1845.72
RET-60633317,105,"compact headphones",918.96
RET-60633317,197,"stylish sweater",441.63
RET-60633317,1217,"rustic table",1043.24
RET-60633317,35,"classic guide",917.76
RET-30149865,300,"educational car",386.23
RET-30149865,1033,"stylish shirt",1433.88
RET-30149865,1090,"portable camera",186.07
RET-30149865,1023,"elegant chair",111.24
RET-87027991,1252,"classic anthology",1530.0
RET-87027991,1264,"compact headphones",31.59
RET-87027991,831,"interactive doll",944.88
RET-87027991,1138,"elegant rug",1584.5
RET-43314352,353,"classic novel",673.4
RET-43314352,805,"colorful puzzle",1340.73
RET-43314352,1243,"smart monitor",195.79
RET-43314352,1049,"wireless monitor",414.45
RET-50109036,388,"comfortable sweater",417.6
RET-50109036,802,"wireless monitor",1346.44
RET-50109036,643,"cozy chair",1060.44
RET-35169730,836,"hardcover guide",1845.72
RET-35169730,477,"classic novel",1540.0
RET-35169730,1284,"portable camera",565.32
RET-35169730,931,"cozy lamp",795.9
RET-35169730,454,"smart headphones",1424.0
RET-24998158,658,"cozy chair",228.21
RET-76368992,180,"classic shirt",461.1
RET-76368992,910,"durable jeans",394.68
RET-76368992,100,"hardcover anthology",224.24
RET-76368992,1000,"hardcover anthology",772.64
RET-76368992,97,"durable sweater",270.76
RET-76368992,373,"smart headphones",867.54
RET-76368992,442,"elegant chair",324.46
RET-51472604,1196,"durable jeans",275.04
RET-51472604,698,"classic anthology",308.55
RET-51472604,1186,"compact speaker",230.84
RET-75754784,1184,"comfortable sweater",708.35
RET-75754784,336,"fun car",1418.4
RET-75754784,704,"portable speaker",259.17
RET-75754784,930,"smart camera",57.98
RET-75754784,805,"colorful puzzle",446.91
RET-75754784,131,"educational car",87.94
RET-75754784,601,"compact speaker",2136.1
RET-75754784,1042,"classic jeans",686.43
